pet_id,species,age,weight_kg,condition,treatment,visit_date,cost_gbp,year,month,age_group,insured,insurance_plan,coverage_rate,covered_gbp,out_of_pocket_gbp
P0420,Cat,18.0,13.8,Dental disease,Therapy,2023-03-27,5.0,2023,12,16-20,False,None,0.0,0.0,5.0
P0420,Cat,18.0,13.8,Dental disease,Therapy,2023-11-20,5.0,2023,12,16-20,False,None,0.0,0.0,5.0
P0420,Cat,18.0,13.8,Dental disease,Therapy,2023-12-08,0.32,2023,12,16-20,False,None,0.0,0.0,0.32
P0421,Rabbit,10.0,6.2,Tumor,Dental cleaning,2023-02-09,296.89,2023,2,6-10,False,None,0.0,0.0,296.89
P0422,Cat,9.486666666666666,15.0,Unknown,Unknown,2023-05-05,115.45,2023,5,6-10,False,None,0.0,0.0,115.45
P0423,Rabbit,13.0,0.7,Gastroenteritis,Unknown,2023-02-17,245.37,2023,2,11-15,False,None,0.0,0.0,245.37
P0424,Cat,3.0,8.757220216606498,Gastroenteritis,Check-up,2023-03-22,8.84,2023,3,3-5,False,None,0.0,0.0,8.84
P0425,Rabbit,19.0,9.0,Gastroenteritis,Medication,2023-01-03,273.6,2023,1,16-20,False,None,0.0,0.0,273.6
P0426,Dog,17.0,6.8,Unknown,Dental cleaning,2023-11-07,5.03,2023,11,16-20,True,Maximum benefit,0.7676739145608947,3.86,1.17
P0427,Bird,9.486666666666666,1.7,Gastroenteritis,Medication,2023-08-21,166.29,2023,8,6-10,False,None,0.0,0.0,166.29
P0428,Rabbit,9.486666666666666,2.1,Unknown,Dental cleaning,2023-08-08,43.03,2023,8,6-10,False,None,0.0,0.0,43.03
P0429,Bird,9.486666666666666,1.5,Obesity,Physiotherapy,2023-02-23,216.33,2023,2,6-10,False,None,0.0,0.0,216.33
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-11-17,251.31250104723966,2023,7,6-10,False,None,0.0,0.0,251.31
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-08-04,214.70742253829596,2023,7,6-10,False,None,0.0,0.0,214.71
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-01-13,270.62616767692975,2023,7,6-10,True,Maximum benefit,0.7873077348129481,213.07,57.56
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-03-21,270.0537687073004,2023,7,6-10,True,Maximum benefit,0.7140924786800449,192.84,77.21
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-03-11,279.83130682339635,2023,7,6-10,False,None,0.0,0.0,279.83
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-12-10,310.51542696676086,2023,7,6-10,False,None,0.0,0.0,310.52
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-06-12,217.017751559607,2023,7,6-10,True,Maximum benefit,0.8107967957957392,175.96,41.06
P0430,Dog,9.486666666666666,6.1,Dental disease,Physiotherapy,2023-07-16,262.44,2023,7,6-10,True,Accident-only,0.6036254681419083,158.42,104.02
P0431,Bird,4.0,1.9,Allergy,Therapy,2023-10-05,361.43,2023,10,3-5,False,None,0.0,0.0,361.43
P0432,Rabbit,2.0,10.5,Unknown,Therapy,2023-12-28,3.79,2023,12,0-2,False,None,0.0,0.0,3.79
P0433,Rabbit,9.486666666666666,0.9,Skin infection,Check-up,2023-06-17,283.07,2023,6,6-10,False,None,0.0,0.0,283.07
P0434,Dog,2.0,4.0,Ear infection,Vaccination,2023-08-04,42.03,2023,8,0-2,True,Maximum benefit,0.7114125375884288,29.9,12.13
P0435,Rabbit,9.486666666666666,6.3,Hip dysplasia,Vaccination,2023-03-04,90.4,2023,3,6-10,False,None,0.0,0.0,90.4
P0436,Dog,1.0,2.2,Obesity,Diet consultation,2023-10-14,138.99,2023,10,0-2,True,Maximum benefit,0.7871792541254153,109.41,29.58
P0437,Cat,7.0,21.3,Dental disease,Therapy,2023-06-02,100.04598517717915,2023,10,6-10,True,Maximum benefit,0.731186196582161,73.15,26.9
P0437,Cat,7.0,21.3,Dental disease,Therapy,2023-11-25,90.51002900116873,2023,10,6-10,False,None,0.0,0.0,90.51
P0437,Cat,7.0,21.3,Dental disease,Therapy,2023-10-24,109.14,2023,10,6-10,False,None,0.0,0.0,109.14
P0437,Cat,7.0,21.3,Dental disease,Therapy,2023-07-03,117.02921834056741,2023,10,6-10,True,Maximum benefit,0.7077886598211337,82.83,34.2
P0437,Cat,7.0,21.3,Dental disease,Therapy,2023-02-12,112.62499130377863,2023,10,6-10,False,None,0.0,0.0,112.62
P0438,Rabbit,9.486666666666666,14.4,Allergy,Check-up,2023-08-17,434.23,2023,8,6-10,False,None,0.0,0.0,434.23
P0439,Bird,12.0,8.757220216606498,Hip dysplasia,Dental cleaning,2023-08-01,213.3,2023,8,11-15,True,Lifetime,0.8744315529611506,186.52,26.78
P0440,Dog,12.0,28.8,Skin infection,Unknown,2023-08-08,363.96,2023,8,11-15,True,Accident-only,0.6158339263491616,224.14,139.82
P0441,Cat,16.0,8.6,Gastroenteritis,Therapy,2023-11-04,5.0,2023,1,16-20,True,Lifetime,0.8800368378754295,4.4,0.6
P0441,Cat,16.0,8.6,Gastroenteritis,Therapy,2023-01-02,2.07,2023,1,16-20,False,None,0.0,0.0,2.07
P0441,Cat,16.0,8.6,Gastroenteritis,Therapy,2023-10-10,5.0,2023,1,16-20,False,None,0.0,0.0,5.0
P0441,Cat,16.0,8.6,Gastroenteritis,Therapy,2023-05-26,5.0,2023,1,16-20,False,None,0.0,0.0,5.0
P0441,Cat,16.0,8.6,Gastroenteritis,Therapy,2023-04-24,5.0,2023,1,16-20,False,None,0.0,0.0,5.0
P0442,Rabbit,14.0,8.757220216606498,Hip dysplasia,Physiotherapy,2023-05-18,38.5,2023,5,11-15,False,None,0.0,0.0,38.5
P0443,Dog,9.486666666666666,0.8,Diabetes,Diet consultation,2023-03-09,218.24476550680782,2023,3,6-10,False,None,0.0,0.0,218.24
P0444,Rabbit,15.0,11.0,Skin infection,Therapy,2023-01-13,291.07,2023,1,11-15,False,None,0.0,0.0,291.07
P0445,Dog,17.0,25.5,Gastroenteritis,Unknown,2023-04-12,168.3,2023,4,16-20,True,Time-limited,0.6320714686629458,106.38,61.92
P0446,Rabbit,9.486666666666666,3.1,Diabetes,Diet consultation,2023-09-15,103.47,2023,9,6-10,False,None,0.0,0.0,103.47
P0447,Rabbit,9.486666666666666,11.4,Gastroenteritis,Surgery,2023-03-04,324.74,2023,3,6-10,False,None,0.0,0.0,324.74
P0448,Bird,1.0,8.757220216606498,Ear infection,Therapy,2023-09-12,195.85,2023,9,0-2,False,None,0.0,0.0,195.85
P0449,Cat,7.0,8.757220216606498,Allergy,Unknown,2023-07-17,230.26,2023,7,6-10,False,None,0.0,0.0,230.26
P0450,Dog,13.0,31.4,Arthritis,Medication,2023-03-23,34.52,2023,3,11-15,True,Time-limited,0.6487391893821047,22.39,12.13
P0451,Rabbit,19.0,2.2,Hip dysplasia,Unknown,2023-08-05,158.48,2023,8,16-20,False,None,0.0,0.0,158.48
P0452,Cat,9.486666666666666,10.9,Ear infection,Therapy,2023-03-13,112.54,2023,3,6-10,False,None,0.0,0.0,112.54
P0453,Rabbit,16.0,6.4,Gastroenteritis,Therapy,2023-09-27,48.89,2023,9,16-20,False,None,0.0,0.0,48.89
P0454,Bird,9.486666666666666,2.0,Unknown,Dental cleaning,2023-08-27,255.87,2023,8,6-10,False,None,0.0,0.0,255.87
P0455,Dog,10.0,27.8,Ear infection,Therapy,2023-11-04,368.72,2023,11,6-10,True,Accident-only,0.5601261641114722,206.53,162.19
P0456,Bird,12.0,8.757220216606498,Gastroenteritis,Dental cleaning,2023-12-28,80.09,2023,12,11-15,False,None,0.0,0.0,80.09
P0457,Dog,14.0,5.4,Gastroenteritis,Physiotherapy,2023-05-21,194.04,2023,5,11-15,False,None,0.0,0.0,194.04
P0458,Cat,9.486666666666666,22.4,Unknown,Medication,2023-10-16,361.31,2023,10,6-10,True,Accident-only,0.6450080894716581,233.05,128.26
P0459,Cat,9.486666666666666,18.5,Tumor,Diet consultation,2023-03-27,293.53,2023,3,6-10,True,Lifetime,0.8409617304365429,246.85,46.68
P0460,Cat,14.0,2.6,Arthritis,Surgery,2023-04-01,352.63,2023,4,11-15,False,None,0.0,0.0,352.63
P0461,Bird,15.0,1.6,Ear infection,Diet consultation,2023-03-14,280.87,2023,3,11-15,False,None,0.0,0.0,280.87
P0462,Cat,2.0,6.7,Skin infection,Unknown,2023-08-20,418.144566712844,2023,10,0-2,True,Time-limited,0.6532450693880334,273.15,144.99
P0462,Cat,2.0,6.7,Skin infection,Unknown,2023-10-16,393.2,2023,10,0-2,False,None,0.0,0.0,393.2
P0462,Cat,2.0,6.7,Skin infection,Unknown,2023-07-16,429.17665515457935,2023,10,0-2,True,Maximum benefit,0.7603740362298143,326.33,102.85
P0462,Cat,2.0,6.7,Skin infection,Unknown,2023-01-18,329.8839832966931,2023,10,0-2,True,Time-limited,0.7781442294620254,256.7,73.18
P0462,Cat,2.0,6.7,Skin infection,Unknown,2023-03-15,382.31566837211915,2023,10,0-2,False,None,0.0,0.0,382.32
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-03-17,370.9841750365487,2023,9,6-10,True,Maximum benefit,0.7170933520365276,266.03,104.95
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-09-16,299.3640497962777,2023,9,6-10,False,None,0.0,0.0,299.36
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-11-03,356.22125528497327,2023,9,6-10,True,Lifetime,0.8207360938938459,292.36,63.86
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-01-10,290.4317639957469,2023,9,6-10,True,Time-limited,0.6079162858251707,176.56,113.87
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-09-07,313.88,2023,9,6-10,False,None,0.0,0.0,313.88
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-05-09,337.56463488008757,2023,9,6-10,False,None,0.0,0.0,337.56
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-09-22,273.7588586581864,2023,9,6-10,True,Accident-only,0.5255698069228273,143.88,129.88
P0463,Dog,9.0,11.6,Unknown,Check-up,2023-02-27,287.20101232028424,2023,9,6-10,True,Time-limited,0.7880207815556806,226.32,60.88
P0464,Rabbit,1.0,8.7,Unknown,Physiotherapy,2023-09-13,379.49,2023,9,0-2,False,None,0.0,0.0,379.49
P0465,Rabbit,9.486666666666666,8.757220216606498,Dental disease,Physiotherapy,2023-09-11,234.64,2023,9,6-10,False,None,0.0,0.0,234.64
P0466,Rabbit,13.0,5.9,Unknown,Dental cleaning,2023-10-16,17.48,2023,10,11-15,False,None,0.0,0.0,17.48
P0467,Cat,9.486666666666666,8.757220216606498,Allergy,Dental cleaning,2023-01-19,216.75503826414646,2023,9,6-10,False,None,0.0,0.0,216.76
P0467,Cat,9.486666666666666,8.757220216606498,Allergy,Dental cleaning,2023-09-30,244.50272948958306,2023,9,6-10,False,None,0.0,0.0,244.5
P0467,Cat,9.486666666666666,8.757220216606498,Allergy,Dental cleaning,2023-09-10,234.73,2023,9,6-10,False,None,0.0,0.0,234.73
P0467,Cat,9.486666666666666,8.757220216606498,Allergy,Dental cleaning,2023-12-22,239.70276974612915,2023,9,6-10,False,None,0.0,0.0,239.7
P0467,Cat,9.486666666666666,8.757220216606498,Allergy,Dental cleaning,2023-07-12,189.75093240534346,2023,9,6-10,False,None,0.0,0.0,189.75
P0468,Cat,14.0,8.757220216606498,Obesity,Dental cleaning,2023-12-07,459.04,2023,12,11-15,False,None,0.0,0.0,459.04
P0469,Bird,2.0,8.757220216606498,Ear infection,Physiotherapy,2023-06-18,140.05,2023,6,0-2,False,None,0.0,0.0,140.05
P0470,Rabbit,9.486666666666666,8.757220216606498,Obesity,Surgery,2023-10-22,389.39,2023,10,6-10,False,None,0.0,0.0,389.39
P0471,Bird,19.0,0.9,Skin infection,Therapy,2023-03-10,204.36,2023,3,16-20,False,None,0.0,0.0,204.36
P0472,Dog,4.0,23.6,Obesity,Surgery,2023-06-15,431.32,2023,6,3-5,True,Time-limited,0.6523604396571405,281.38,149.94
P0473,Rabbit,1.0,20.0,Unknown,Physiotherapy,2023-04-07,218.24476550680782,2023,4,0-2,False,None,0.0,0.0,218.24
P0474,Rabbit,18.0,16.5,Tumor,Dental cleaning,2023-03-04,77.27,2023,3,16-20,False,None,0.0,0.0,77.27
P0475,Cat,12.0,4.0,Allergy,Medication,2023-11-17,282.99,2023,11,11-15,False,None,0.0,0.0,282.99
P0476,Cat,12.0,8.757220216606498,Unknown,Vaccination,2023-01-04,135.23,2023,1,11-15,False,None,0.0,0.0,135.23
P0476,Cat,12.0,8.757220216606498,Unknown,Vaccination,2023-04-01,119.0835611675222,2023,1,11-15,False,None,0.0,0.0,119.08
P0476,Cat,12.0,8.757220216606498,Unknown,Vaccination,2023-05-04,160.90049448922406,2023,1,11-15,False,None,0.0,0.0,160.9
P0476,Cat,12.0,8.757220216606498,Unknown,Vaccination,2023-03-02,159.16420411037214,2023,1,11-15,False,None,0.0,0.0,159.16
P0476,Cat,12.0,8.757220216606498,Unknown,Vaccination,2023-06-30,157.70820775170415,2023,1,11-15,False,None,0.0,0.0,157.71
P0477,Bird,17.0,0.8,Ear infection,Physiotherapy,2023-02-22,67.09,2023,2,16-20,False,None,0.0,0.0,67.09
P0478,Cat,14.0,8.757220216606498,Arthritis,Unknown,2023-03-14,478.11,2023,3,11-15,False,None,0.0,0.0,478.11
P0479,Bird,15.0,8.757220216606498,Hip dysplasia,Vaccination,2023-05-11,327.51,2023,5,11-15,False,None,0.0,0.0,327.51
P0480,Rabbit,4.0,11.0,Unknown,Medication,2023-02-21,126.67,2023,2,3-5,False,None,0.0,0.0,126.67
P0481,Cat,12.0,8.757220216606498,Tumor,Medication,2023-03-14,307.7,2023,3,11-15,True,Time-limited,0.6613865199789345,203.51,104.19
P0482,Cat,5.0,17.4,Arthritis,Diet consultation,2023-05-12,72.0535222668663,2023,8,3-5,True,Time-limited,0.7371506907493828,53.11,18.94
P0482,Cat,5.0,17.4,Arthritis,Diet consultation,2023-03-14,94.40062997087543,2023,8,3-5,False,None,0.0,0.0,94.4
P0482,Cat,5.0,17.4,Arthritis,Diet consultation,2023-08-02,86.60337623186331,2023,8,3-5,True,Maximum benefit,0.7807638635268089,67.62,18.98
P0482,Cat,5.0,17.4,Arthritis,Diet consultation,2023-08-06,84.39,2023,8,3-5,False,None,0.0,0.0,84.39
P0482,Cat,5.0,17.4,Arthritis,Diet consultation,2023-09-14,87.46434709647569,2023,8,3-5,True,Lifetime,0.8132232723327569,71.13,16.33
P0483,Rabbit,9.0,5.4,Arthritis,Medication,2023-05-19,138.29,2023,5,6-10,False,None,0.0,0.0,138.29
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-10-30,241.51568353921905,2023,8,3-5,True,Accident-only,0.5673600130718351,137.03,104.49
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-09-17,202.24142931319867,2023,8,3-5,False,None,0.0,0.0,202.24
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-05-11,210.73075776764782,2023,8,3-5,True,Accident-only,0.6722388959287106,141.66,69.07
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-03-19,237.98711727130654,2023,8,3-5,True,Lifetime,0.8791423873333468,209.22,28.77
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-11-09,193.5091911336132,2023,8,3-5,True,Time-limited,0.6964161629220977,134.76,58.75
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-04-12,210.1359313288348,2023,8,3-5,False,None,0.0,0.0,210.14
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-04-24,190.14836431023525,2023,8,3-5,True,Accident-only,0.6528896664021692,124.15,66.0
P0484,Dog,4.0,19.2,Ear infection,Dental cleaning,2023-08-21,207.12,2023,8,3-5,True,Lifetime,0.8022681668226223,166.17,40.95
P0485,Bird,3.0,8.757220216606498,Dental disease,Unknown,2023-08-09,80.08,2023,8,3-5,False,None,0.0,0.0,80.08
P0486,Cat,6.0,1.8,Diabetes,Therapy,2023-03-24,50.1,2023,3,6-10,False,None,0.0,0.0,50.1
P0487,Bird,3.0,8.757220216606498,Unknown,Dental cleaning,2023-12-06,332.95,2023,12,3-5,False,None,0.0,0.0,332.95
P0488,Dog,15.0,9.5,Unknown,Therapy,2023-05-19,154.43,2023,5,11-15,True,Maximum benefit,0.7503400443955212,115.88,38.55
P0489,Cat,11.0,16.5,Dental disease,Diet consultation,2023-07-17,218.24476550680782,2023,7,11-15,True,Accident-only,0.6460258563598509,140.99,77.25
P0490,Rabbit,17.0,2.6,Diabetes,Diet consultation,2023-11-04,163.64,2023,11,16-20,False,None,0.0,0.0,163.64
P0491,Cat,14.0,11.1,Dental disease,Physiotherapy,2023-06-08,210.05,2023,6,11-15,False,None,0.0,0.0,210.05
P0492,Dog,9.0,19.1,Obesity,Diet consultation,2023-04-15,273.1,2023,4,6-10,True,Time-limited,0.7987216552050982,218.13,54.97
P0493,Rabbit,4.0,8.4,Ear infection,Dental cleaning,2023-10-24,33.44,2023,10,3-5,False,None,0.0,0.0,33.44
P0494,Dog,18.0,19.5,Obesity,Therapy,2023-12-08,246.06,2023,12,16-20,False,None,0.0,0.0,246.06
P0495,Dog,8.0,13.9,Unknown,Surgery,2023-08-10,76.53,2023,8,6-10,True,Maximum benefit,0.77672754226261,59.44,17.09
P0496,Cat,0.0,2.7,Skin infection,Unknown,2023-12-25,47.63,2023,12,,True,Time-limited,0.7379299923530274,35.15,12.48
P0497,Rabbit,10.0,4.5,Unknown,Surgery,2023-11-10,226.47,2023,11,6-10,False,None,0.0,0.0,226.47
P0498,Rabbit,5.0,1.1,Gastroenteritis,Vaccination,2023-04-05,282.7,2023,4,3-5,False,None,0.0,0.0,282.7
P0499,Bird,4.0,1.9,Dental disease,Physiotherapy,2023-12-20,134.72,2023,12,3-5,False,None,0.0,0.0,134.72
P0500,Rabbit,1.0,17.1,Skin infection,Unknown,2023-08-25,160.86,2023,8,0-2,True,Time-limited,0.6466323799129247,104.02,56.84
P0501,Cat,14.0,15.2,Allergy,Surgery,2023-09-15,208.55,2023,9,11-15,False,None,0.0,0.0,208.55
P0502,Rabbit,18.0,8.757220216606498,Diabetes,Surgery,2023-01-27,290.37,2023,1,16-20,False,None,0.0,0.0,290.37
P0503,Cat,19.0,16.7,Gastroenteritis,Unknown,2023-03-06,241.2,2023,3,16-20,False,None,0.0,0.0,241.2
P0504,Rabbit,14.0,6.6,Tumor,Physiotherapy,2023-02-22,162.15,2023,2,11-15,False,None,0.0,0.0,162.15
P0505,Cat,13.0,1.7,Unknown,Physiotherapy,2023-10-12,36.57138729113222,2023,2,11-15,False,None,0.0,0.0,36.57
P0505,Cat,13.0,1.7,Unknown,Physiotherapy,2023-12-29,38.4854720466149,2023,2,11-15,False,None,0.0,0.0,38.49
P0505,Cat,13.0,1.7,Unknown,Physiotherapy,2023-01-29,31.520313738234023,2023,2,11-15,False,None,0.0,0.0,31.52
P0505,Cat,13.0,1.7,Unknown,Physiotherapy,2023-09-01,39.76834168303146,2023,2,11-15,False,None,0.0,0.0,39.77
P0505,Cat,13.0,1.7,Unknown,Physiotherapy,2023-02-17,34.48,2023,2,11-15,False,None,0.0,0.0,34.48
P0506,Bird,16.0,8.757220216606498,Arthritis,Physiotherapy,2023-03-17,190.84,2023,3,16-20,False,None,0.0,0.0,190.84
P0507,Bird,0.0,0.8,Hip dysplasia,Medication,2023-09-15,89.62,2023,9,,False,None,0.0,0.0,89.62
P0508,Rabbit,6.0,12.3,Unknown,Medication,2023-07-09,275.81,2023,7,6-10,False,None,0.0,0.0,275.81
P0509,Dog,18.0,4.1,Unknown,Vaccination,2023-10-03,160.58,2023,10,16-20,True,Time-limited,0.6485534189704205,104.14,56.44
P0510,Dog,7.0,22.4,Skin infection,Therapy,2023-12-03,99.78,2023,12,6-10,True,Lifetime,0.8645434572205062,86.26,13.52
P0511,Dog,9.486666666666666,23.4,Diabetes,Physiotherapy,2023-01-10,7.08,2023,1,6-10,True,Time-limited,0.6282685132597824,4.45,2.63
P0512,Bird,13.0,1.1,Dental disease,Check-up,2023-11-24,272.71,2023,11,11-15,False,None,0.0,0.0,272.71
P0513,Bird,6.0,1.3,Ear infection,Diet consultation,2023-08-28,73.05,2023,8,6-10,False,None,0.0,0.0,73.05
P0514,Bird,17.0,8.757220216606498,Skin infection,Surgery,2023-11-22,218.24476550680782,2023,11,16-20,False,None,0.0,0.0,218.24
P0515,Cat,7.0,5.5,Unknown,Therapy,2023-02-06,244.7,2023,2,6-10,True,Accident-only,0.6232533670246609,152.51,92.19
P0516,Bird,3.0,1.6,Tumor,Check-up,2023-12-08,314.14,2023,12,3-5,False,None,0.0,0.0,314.14
P0517,Dog,18.0,16.5,Arthritis,Dental cleaning,2023-08-22,236.19,2023,8,16-20,False,None,0.0,0.0,236.19
P0518,Bird,15.0,2.0,Tumor,Diet consultation,2023-04-08,41.34,2023,4,11-15,False,None,0.0,0.0,41.34
P0519,Bird,1.0,8.757220216606498,Ear infection,Check-up,2023-05-07,193.85,2023,5,0-2,False,None,0.0,0.0,193.85
P0520,Dog,9.486666666666666,18.1,Arthritis,Diet consultation,2023-10-25,84.14,2023,10,6-10,False,None,0.0,0.0,84.14
P0521,Dog,3.0,19.6,Allergy,Vaccination,2023-02-04,248.87,2023,2,3-5,True,Maximum benefit,0.7533093739425291,187.48,61.39
P0522,Dog,4.0,18.9,Hip dysplasia,Medication,2023-04-24,164.69,2023,4,3-5,True,Time-limited,0.691932842900905,113.95,50.74
P0523,Dog,11.0,4.4,Skin infection,Physiotherapy,2023-04-18,362.48,2023,4,11-15,False,None,0.0,0.0,362.48
P0524,Cat,9.486666666666666,8.757220216606498,Arthritis,Check-up,2023-09-10,348.9,2023,9,6-10,False,None,0.0,0.0,348.9
P0525,Cat,9.486666666666666,8.757220216606498,Unknown,Therapy,2023-10-20,446.16,2023,10,6-10,False,None,0.0,0.0,446.16
P0526,Rabbit,18.0,16.9,Allergy,Dental cleaning,2023-03-22,151.65,2023,3,16-20,False,None,0.0,0.0,151.65
P0527,Cat,15.0,16.7,Skin infection,Dental cleaning,2023-05-02,277.02,2023,5,11-15,False,None,0.0,0.0,277.02
P0528,Cat,14.0,8.757220216606498,Unknown,Diet consultation,2023-09-16,244.6,2023,9,11-15,False,None,0.0,0.0,244.6
P0529,Dog,14.0,17.3,Ear infection,Diet consultation,2023-09-11,161.16,2023,9,11-15,False,None,0.0,0.0,161.16
P0530,Bird,7.0,8.757220216606498,Skin infection,Check-up,2023-05-13,166.36,2023,5,6-10,False,None,0.0,0.0,166.36
P0531,Cat,14.0,8.757220216606498,Tumor,Physiotherapy,2023-04-28,218.24476550680782,2023,4,11-15,False,None,0.0,0.0,218.24
P0532,Cat,9.486666666666666,8.757220216606498,Obesity,Check-up,2023-08-02,418.69,2023,8,6-10,False,None,0.0,0.0,418.69
P0533,Bird,16.0,1.6,Skin infection,Unknown,2023-09-05,122.65,2023,9,16-20,False,None,0.0,0.0,122.65
P0534,Bird,12.0,1.8,Allergy,Dental cleaning,2023-04-11,218.24476550680782,2023,4,11-15,False,None,0.0,0.0,218.24
P0535,Dog,1.0,17.8,Hip dysplasia,Therapy,2023-02-18,55.73,2023,2,0-2,True,Accident-only,0.6424658086169865,35.8,19.93
P0536,Cat,7.0,8.757220216606498,Arthritis,Dental cleaning,2023-12-17,177.1447491624052,2023,7,6-10,False,None,0.0,0.0,177.14
P0536,Cat,7.0,8.757220216606498,Arthritis,Dental cleaning,2023-06-07,133.7107070354784,2023,7,6-10,False,None,0.0,0.0,133.71
P0536,Cat,7.0,8.757220216606498,Arthritis,Dental cleaning,2023-09-20,195.49598557639746,2023,7,6-10,False,None,0.0,0.0,195.5
P0536,Cat,7.0,8.757220216606498,Arthritis,Dental cleaning,2023-02-01,160.49064024274145,2023,7,6-10,False,None,0.0,0.0,160.49
P0536,Cat,7.0,8.757220216606498,Arthritis,Dental cleaning,2023-07-22,164.26,2023,7,6-10,True,Time-limited,0.7892360623546152,129.64,34.62
P0537,Dog,19.0,6.9,Diabetes,Vaccination,2023-10-24,218.24476550680782,2023,10,16-20,True,Maximum benefit,0.7184003584393094,156.79,61.45
P0538,Cat,5.0,1.6,Hip dysplasia,Vaccination,2023-02-25,292.5176691825134,2023,6,3-5,False,None,0.0,0.0,292.52
P0538,Cat,5.0,1.6,Hip dysplasia,Vaccination,2023-02-26,329.9149715239629,2023,6,3-5,False,None,0.0,0.0,329.91
P0538,Cat,5.0,1.6,Hip dysplasia,Vaccination,2023-04-22,250.924922813011,2023,6,3-5,True,Lifetime,0.8891389759664695,223.11,27.81
P0538,Cat,5.0,1.6,Hip dysplasia,Vaccination,2023-06-10,306.42,2023,6,3-5,True,Time-limited,0.625435510222084,191.65,114.77
P0538,Cat,5.0,1.6,Hip dysplasia,Vaccination,2023-07-03,350.11277143654723,2023,6,3-5,True,Lifetime,0.8383489526103521,293.52,56.59
P0539,Dog,18.0,11.5,Allergy,Vaccination,2023-12-04,281.13,2023,12,16-20,True,Accident-only,0.537139214391303,151.01,130.12
P0540,Bird,12.0,1.9,Allergy,Vaccination,2023-07-08,332.71,2023,7,11-15,False,None,0.0,0.0,332.71
P0541,Rabbit,9.486666666666666,21.6,Obesity,Diet consultation,2023-08-18,279.8,2023,8,6-10,False,None,0.0,0.0,279.8
P0542,Rabbit,5.0,8.757220216606498,Obesity,Dental cleaning,2023-06-17,279.25,2023,6,3-5,False,None,0.0,0.0,279.25
P0543,Bird,9.486666666666666,0.7,Hip dysplasia,Surgery,2023-12-16,218.24476550680782,2023,12,6-10,True,Maximum benefit,0.7716697582988111,168.41,49.83
P0544,Rabbit,3.0,8.757220216606498,Allergy,Therapy,2023-06-14,20.28,2023,6,3-5,False,None,0.0,0.0,20.28
P0545,Dog,9.486666666666666,4.8,Gastroenteritis,Vaccination,2023-12-05,385.79,2023,12,6-10,True,Maximum benefit,0.8331390252188642,321.42,64.37
P0546,Dog,11.0,15.9,Obesity,Unknown,2023-10-19,210.51,2023,10,11-15,True,Time-limited,0.7531875878121506,158.55,51.96
P0547,Bird,19.0,0.5,Obesity,Check-up,2023-04-11,374.28,2023,4,16-20,False,None,0.0,0.0,374.28
P0548,Cat,9.486666666666666,11.8,Skin infection,Vaccination,2023-08-18,275.16,2023,8,6-10,False,None,0.0,0.0,275.16
P0548,Cat,9.486666666666666,11.8,Skin infection,Vaccination,2023-10-14,322.98093360685544,2023,8,6-10,False,None,0.0,0.0,322.98
P0548,Cat,9.486666666666666,11.8,Skin infection,Vaccination,2023-12-02,252.20846299396442,2023,8,6-10,False,None,0.0,0.0,252.21
P0548,Cat,9.486666666666666,11.8,Skin infection,Vaccination,2023-04-11,221.77306956448987,2023,8,6-10,False,None,0.0,0.0,221.77
P0548,Cat,9.486666666666666,11.8,Skin infection,Vaccination,2023-04-22,274.3308109820602,2023,8,6-10,False,None,0.0,0.0,274.33
P0549,Rabbit,0.0,8.757220216606498,Obesity,Physiotherapy,2023-12-21,183.51,2023,12,,False,None,0.0,0.0,183.51
P0550,Bird,19.0,0.9,Hip dysplasia,Check-up,2023-12-26,441.84,2023,12,16-20,False,None,0.0,0.0,441.84
P0551,Rabbit,18.0,14.5,Dental disease,Check-up,2023-12-18,211.32,2023,12,16-20,False,None,0.0,0.0,211.32
P0552,Bird,9.486666666666666,1.6,Dental disease,Unknown,2023-11-02,40.29,2023,11,6-10,False,None,0.0,0.0,40.29
P0553,Dog,11.0,16.0,Diabetes,Medication,2023-01-14,282.72,2023,1,11-15,False,None,0.0,0.0,282.72
